id,created_at,description,scan_id,type,recommendation,severity,attack_type_code,state,eal_low,eal_ml,eal_high,eal_daily
2586,2025-06-28 20:54:18.909,DMARC policy is in monitoring mode (p=none) and provides no active protection.,JaJAhcI_gjO,EMAIL_SECURITY_WEAKNESS,Strengthen DMARC policy from p=none to p=quarantine or p=reject to actively prevent email spoofing.,LOW,PHISHING_BEC,AUTOMATED,1000,2000,4000,
2587,2025-06-28 20:54:19.676,Exposed service on port 443,JaJAhcI_gjO,EXPOSED_SERVICE,Restrict public access and apply latest security hardening guides.,INFO,SITE_HACK,AUTOMATED,1000,1000,2000,
2588,2025-06-28 20:54:19.681,Exposed service on port 443,JaJAhcI_gjO,EXPOSED_SERVICE,Restrict public access and apply latest security hardening guides.,INFO,SITE_HACK,AUTOMATED,1000,1000,2000,
2589,2025-06-28 20:54:30.31,Python validation: TLS handshake failed: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),JaJAhcI_gjO,TLS_CONFIGURATION_ISSUE,Configure server to present complete certificate chain including intermediate certificates,INFO,MALWARE,AUTOMATED,1000,2000,4000,
2590,2025-06-28 20:54:41.283,Python validation: TLS handshake failed: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),JaJAhcI_gjO,TLS_CONFIGURATION_ISSUE,Configure server to present complete certificate chain including intermediate certificates,INFO,MALWARE,AUTOMATED,1000,2000,4000,
2591,2025-06-28 20:54:41.289,No valid SSL/TLS certificate found on any tested host variant,JaJAhcI_gjO,MISSING_TLS_CERTIFICATE,Configure SSL/TLS certificates for all public hosts,HIGH,MALWARE,AUTOMATED,10000,19000,38000,
2592,2025-06-28 20:55:04.038,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,JaJAhcI_gjO,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-sou.rce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2593,2025-06-28 20:55:04.503,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,JaJAhcI_gjO,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-sour.ce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2594,2025-06-28 20:55:04.927,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,JaJAhcI_gjO,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodgin.g-source.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2595,2025-06-28 20:55:05.557,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,JaJAhcI_gjO,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-so.urce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2596,2025-06-28 20:57:17.735,Domain redirects to lodging-source.com; verify legitimate ownership. Evidence: WHOIS lookup failed: Skipped in fast mode,JaJAhcI_gjO,TYPOSQUAT_REDIRECT,Investigate and potentially initiate takedown procedures for lodgingsource.com,MEDIUM,MALWARE,AUTOMATED,5000,9000,18000,
2597,2025-06-28 21:01:33.565,Rule: color-contrast | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=axeAPI,JaJAhcI_gjO,ACCESSIBILITY_VIOLATION,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds (16 elements across 2 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2598,2025-06-28 21:01:33.569,Rule: html-has-lang | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/html-has-lang?application=axeAPI,JaJAhcI_gjO,ACCESSIBILITY_VIOLATION,Ensures every HTML document has a lang attribute (2 elements across 2 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2599,2025-06-28 21:01:33.57,Rule: image-alt | Impact: critical | Help: https://dequeuniversity.com/rules/axe/4.8/image-alt?application=axeAPI,JaJAhcI_gjO,ACCESSIBILITY_VIOLATION,Ensures <img> elements have alternate text or a role of none or presentation (6 elements across 2 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2600,2025-06-28 21:01:33.572,Rule: link-name | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/link-name?application=axeAPI,JaJAhcI_gjO,ACCESSIBILITY_VIOLATION,Ensures links have discernible text (24 elements across 2 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2601,2025-06-28 21:01:33.573,Rule: listitem | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/listitem?application=axeAPI,JaJAhcI_gjO,ACCESSIBILITY_VIOLATION,Ensures <li> elements are used semantically (2 elements across 2 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2602,2025-06-28 21:01:33.575,Rule: meta-viewport | Impact: critical | Help: https://dequeuniversity.com/rules/axe/4.8/meta-viewport?application=axeAPI,JaJAhcI_gjO,ACCESSIBILITY_VIOLATION,"Ensures <meta name=""viewport""> does not disable text scaling and zooming (2 elements across 2 pages)",HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2603,2025-06-28 21:02:36.598,"Successful bypass techniques: IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, HTTP_METHOD_SWITCH, PATH_VARIATION, PATH_VARIATION, PATH_VARIATION.",JaJAhcI_gjO,RATE_LIMIT_BYPASS,The rate limiting implementation on //www.youtube.com/player_api can be bypassed. Ensure that the real client IP is correctly identified and that logic is not easily evaded by simple transformations.,HIGH,MALWARE,AUTOMATED,10000,19000,38000,
2604,2025-06-28 21:11:30.238,"Usernames: mike | Sources: Stealer Logs | Risk: Session hijacking, account takeover",1uKg8vS5Iic,INFOSTEALER_BREACH,1 employees compromised by infostealer malware,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2605,2025-06-28 21:11:30.241,"Usernames: jayme, kelli, jessica, lauren, mike, mike | Risk: Credential stuffing, brute force attacks",1uKg8vS5Iic,PASSWORD_BREACH,6 employees with password exposure,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2606,2025-06-28 21:11:30.245,"Usernames: shellyj2581, bert, mike, gretchen, mike, amy, jayme, katie, julia, ann, shellymarshall, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, gretchen, bert, amy, dana, gretchen, jayme, george, kara, jayme, amy, katherine, gretchen, mike, bert | Risk: Phishing, social engineering targeting",1uKg8vS5Iic,EMAIL_EXPOSURE,56 employee email addresses found in breach databases,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2607,2025-06-28 21:11:36.781,DMARC policy is in monitoring mode (p=none) and provides no active protection.,1uKg8vS5Iic,EMAIL_SECURITY_WEAKNESS,Strengthen DMARC policy from p=none to p=quarantine or p=reject to actively prevent email spoofing.,LOW,PHISHING_BEC,AUTOMATED,1000,2000,4000,
2608,2025-06-28 21:11:37.323,Exposed service on port 443,1uKg8vS5Iic,EXPOSED_SERVICE,Restrict public access and apply latest security hardening guides.,INFO,SITE_HACK,AUTOMATED,1000,1000,2000,
2609,2025-06-28 21:11:37.329,Exposed service on port 443,1uKg8vS5Iic,EXPOSED_SERVICE,Restrict public access and apply latest security hardening guides.,INFO,SITE_HACK,AUTOMATED,1000,1000,2000,
2610,2025-06-28 21:11:47.971,Python validation: TLS handshake failed: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),1uKg8vS5Iic,TLS_CONFIGURATION_ISSUE,Configure server to present complete certificate chain including intermediate certificates,INFO,MALWARE,AUTOMATED,1000,2000,4000,
2611,2025-06-28 21:11:59.309,Python validation: TLS handshake failed: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),1uKg8vS5Iic,TLS_CONFIGURATION_ISSUE,Configure server to present complete certificate chain including intermediate certificates,INFO,MALWARE,AUTOMATED,1000,2000,4000,
2612,2025-06-28 21:11:59.313,No valid SSL/TLS certificate found on any tested host variant,1uKg8vS5Iic,MISSING_TLS_CERTIFICATE,Configure SSL/TLS certificates for all public hosts,HIGH,MALWARE,AUTOMATED,10000,19000,38000,
2613,2025-06-28 21:12:21.299,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,1uKg8vS5Iic,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-sou.rce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2614,2025-06-28 21:12:22.24,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,1uKg8vS5Iic,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-so.urce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2615,2025-06-28 21:12:22.387,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,1uKg8vS5Iic,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodgin.g-source.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2616,2025-06-28 21:14:35.013,Domain redirects to lodging-source.com; verify legitimate ownership. Evidence: WHOIS lookup failed: Skipped in fast mode,1uKg8vS5Iic,TYPOSQUAT_REDIRECT,Investigate and potentially initiate takedown procedures for lodgingsource.com,MEDIUM,MALWARE,AUTOMATED,5000,9000,18000,
2617,2025-06-28 21:19:04.017,Rule: color-contrast | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=axeAPI,1uKg8vS5Iic,ACCESSIBILITY_VIOLATION,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds (8 elements across 1 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2618,2025-06-28 21:19:04.021,Rule: html-has-lang | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/html-has-lang?application=axeAPI,1uKg8vS5Iic,ACCESSIBILITY_VIOLATION,Ensures every HTML document has a lang attribute (1 elements across 1 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2619,2025-06-28 21:19:04.022,Rule: image-alt | Impact: critical | Help: https://dequeuniversity.com/rules/axe/4.8/image-alt?application=axeAPI,1uKg8vS5Iic,ACCESSIBILITY_VIOLATION,Ensures <img> elements have alternate text or a role of none or presentation (3 elements across 1 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2620,2025-06-28 21:19:04.023,Rule: link-name | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/link-name?application=axeAPI,1uKg8vS5Iic,ACCESSIBILITY_VIOLATION,Ensures links have discernible text (12 elements across 1 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2621,2025-06-28 21:19:04.024,Rule: listitem | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/listitem?application=axeAPI,1uKg8vS5Iic,ACCESSIBILITY_VIOLATION,Ensures <li> elements are used semantically (1 elements across 1 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2622,2025-06-28 21:19:04.026,Rule: meta-viewport | Impact: critical | Help: https://dequeuniversity.com/rules/axe/4.8/meta-viewport?application=axeAPI,1uKg8vS5Iic,ACCESSIBILITY_VIOLATION,"Ensures <meta name=""viewport""> does not disable text scaling and zooming (1 elements across 1 pages)",HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2623,2025-06-28 21:19:49.626,"Successful bypass techniques: IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, HTTP_METHOD_SWITCH, PATH_VARIATION, PATH_VARIATION, PATH_VARIATION.",1uKg8vS5Iic,RATE_LIMIT_BYPASS,The rate limiting implementation on //www.youtube.com/player_api can be bypassed. Ensure that the real client IP is correctly identified and that logic is not easily evaded by simple transformations.,HIGH,MALWARE,AUTOMATED,10000,19000,38000,
2624,2025-06-28 21:50:40.904,"Usernames: mike | Sources: Stealer Logs | Risk: Session hijacking, account takeover",SLSNWX0CsL0,INFOSTEALER_BREACH,1 employees compromised by infostealer malware,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2625,2025-06-28 21:50:40.911,"Usernames: jayme, kelli, jessica, lauren, mike, mike | Risk: Credential stuffing, brute force attacks",SLSNWX0CsL0,PASSWORD_BREACH,6 employees with password exposure,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2626,2025-06-28 21:50:40.913,"Usernames: shellyj2581, bert, mike, gretchen, mike, amy, jayme, katie, julia, ann, shellymarshall, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, gretchen, bert, amy, dana, gretchen, jayme, george, kara, jayme, amy, katherine, gretchen, mike, bert | Risk: Phishing, social engineering targeting",SLSNWX0CsL0,EMAIL_EXPOSURE,56 employee email addresses found in breach databases,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2627,2025-06-28 21:50:47.474,DMARC policy is in monitoring mode (p=none) and provides no active protection.,SLSNWX0CsL0,EMAIL_SECURITY_WEAKNESS,Strengthen DMARC policy from p=none to p=quarantine or p=reject to actively prevent email spoofing.,LOW,PHISHING_BEC,AUTOMATED,1000,2000,4000,
2628,2025-06-28 21:50:48.261,Exposed service on port 443,SLSNWX0CsL0,EXPOSED_SERVICE,Restrict public access and apply latest security hardening guides.,INFO,SITE_HACK,AUTOMATED,1000,1000,2000,
2629,2025-06-28 21:50:48.267,Exposed service on port 443,SLSNWX0CsL0,EXPOSED_SERVICE,Restrict public access and apply latest security hardening guides.,INFO,SITE_HACK,AUTOMATED,1000,1000,2000,
2630,2025-06-28 21:50:58.558,Python validation: TLS handshake failed: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),SLSNWX0CsL0,TLS_CONFIGURATION_ISSUE,Configure server to present complete certificate chain including intermediate certificates,INFO,MALWARE,AUTOMATED,1000,2000,4000,
2631,2025-06-28 21:51:09.887,Python validation: TLS handshake failed: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),SLSNWX0CsL0,TLS_CONFIGURATION_ISSUE,Configure server to present complete certificate chain including intermediate certificates,INFO,MALWARE,AUTOMATED,1000,2000,4000,
2632,2025-06-28 21:51:09.891,No valid SSL/TLS certificate found on any tested host variant,SLSNWX0CsL0,MISSING_TLS_CERTIFICATE,Configure SSL/TLS certificates for all public hosts,HIGH,MALWARE,AUTOMATED,10000,19000,38000,
2633,2025-06-28 21:51:32.114,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,SLSNWX0CsL0,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-sou.rce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2634,2025-06-28 21:51:32.589,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,SLSNWX0CsL0,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-sour.ce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2635,2025-06-28 21:51:32.782,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,SLSNWX0CsL0,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-so.urce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2636,2025-06-28 21:51:33.226,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,SLSNWX0CsL0,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodgin.g-source.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2637,2025-06-28 21:53:47.029,Domain redirects to lodging-source.com; verify legitimate ownership. Evidence: WHOIS lookup failed: Skipped in fast mode,SLSNWX0CsL0,TYPOSQUAT_REDIRECT,Investigate and potentially initiate takedown procedures for lodgingsource.com,MEDIUM,MALWARE,AUTOMATED,5000,9000,18000,
2638,2025-06-28 21:58:31.441,Rule: color-contrast | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=axeAPI,SLSNWX0CsL0,ACCESSIBILITY_VIOLATION,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds (8 elements across 1 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2639,2025-06-28 21:58:31.444,Rule: html-has-lang | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/html-has-lang?application=axeAPI,SLSNWX0CsL0,ACCESSIBILITY_VIOLATION,Ensures every HTML document has a lang attribute (1 elements across 1 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2640,2025-06-28 21:58:31.445,Rule: image-alt | Impact: critical | Help: https://dequeuniversity.com/rules/axe/4.8/image-alt?application=axeAPI,SLSNWX0CsL0,ACCESSIBILITY_VIOLATION,Ensures <img> elements have alternate text or a role of none or presentation (3 elements across 1 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2641,2025-06-28 21:58:31.446,Rule: link-name | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/link-name?application=axeAPI,SLSNWX0CsL0,ACCESSIBILITY_VIOLATION,Ensures links have discernible text (12 elements across 1 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2642,2025-06-28 21:58:31.447,Rule: listitem | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/listitem?application=axeAPI,SLSNWX0CsL0,ACCESSIBILITY_VIOLATION,Ensures <li> elements are used semantically (1 elements across 1 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2643,2025-06-28 21:58:31.449,Rule: meta-viewport | Impact: critical | Help: https://dequeuniversity.com/rules/axe/4.8/meta-viewport?application=axeAPI,SLSNWX0CsL0,ACCESSIBILITY_VIOLATION,"Ensures <meta name=""viewport""> does not disable text scaling and zooming (1 elements across 1 pages)",HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2644,2025-06-28 21:59:24.988,"Successful bypass techniques: IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, HTTP_METHOD_SWITCH, PATH_VARIATION, PATH_VARIATION, PATH_VARIATION.",SLSNWX0CsL0,RATE_LIMIT_BYPASS,The rate limiting implementation on //www.youtube.com/player_api can be bypassed. Ensure that the real client IP is correctly identified and that logic is not easily evaded by simple transformations.,HIGH,MALWARE,AUTOMATED,10000,19000,38000,
2645,2025-06-29 15:57:12.599,"Usernames: mike | Sources: Stealer Logs | Risk: Session hijacking, account takeover",nZUtO_TcJjj,INFOSTEALER_BREACH,1 employees compromised by infostealer malware,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2646,2025-06-29 15:57:12.603,"Usernames: jayme, kelli, jessica, lauren, mike, mike | Risk: Credential stuffing, brute force attacks",nZUtO_TcJjj,PASSWORD_BREACH,6 employees with password exposure,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2647,2025-06-29 15:57:12.606,"Usernames: shellyj2581, bert, mike, gretchen, mike, amy, jayme, katie, julia, ann, shellymarshall, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, gretchen, bert, amy, dana, gretchen, jayme, george, kara, jayme, amy, katherine, gretchen, mike, bert | Risk: Phishing, social engineering targeting",nZUtO_TcJjj,EMAIL_EXPOSURE,56 employee email addresses found in breach databases,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2648,2025-06-29 15:57:19.287,DMARC policy is in monitoring mode (p=none) and provides no active protection.,nZUtO_TcJjj,EMAIL_SECURITY_WEAKNESS,Strengthen DMARC policy from p=none to p=quarantine or p=reject to actively prevent email spoofing.,LOW,PHISHING_BEC,AUTOMATED,1000,2000,4000,
2649,2025-06-29 15:57:21.466,Exposed service on port 443,nZUtO_TcJjj,EXPOSED_SERVICE,Restrict public access and apply latest security hardening guides.,INFO,SITE_HACK,AUTOMATED,1000,1000,2000,
2650,2025-06-29 15:57:30.25,Python validation: TLS handshake failed: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),nZUtO_TcJjj,TLS_CONFIGURATION_ISSUE,Configure server to present complete certificate chain including intermediate certificates,INFO,MALWARE,AUTOMATED,1000,2000,4000,
2651,2025-06-29 15:57:41.283,Python validation: TLS handshake failed: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010),nZUtO_TcJjj,TLS_CONFIGURATION_ISSUE,Configure server to present complete certificate chain including intermediate certificates,INFO,MALWARE,AUTOMATED,1000,2000,4000,
2652,2025-06-29 15:57:41.286,No valid SSL/TLS certificate found on any tested host variant,nZUtO_TcJjj,MISSING_TLS_CERTIFICATE,Configure SSL/TLS certificates for all public hosts,HIGH,MALWARE,AUTOMATED,10000,19000,38000,
2653,2025-06-29 15:58:03.748,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,nZUtO_TcJjj,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-sou.rce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2654,2025-06-29 15:58:04.246,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,nZUtO_TcJjj,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-sour.ce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2655,2025-06-29 15:58:04.475,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,nZUtO_TcJjj,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodgin.g-source.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2656,2025-06-29 15:58:04.589,Potential typosquat threat with different ownership. Risk factors: WHOIS lookup failed: Skipped in fast mode,nZUtO_TcJjj,PHISHING_SETUP,Investigate and potentially initiate takedown procedures for lodging-so.urce.com,MEDIUM,PHISHING_BEC,AUTOMATED,2000,4000,8000,
2657,2025-06-29 16:00:18.174,Domain redirects to lodging-source.com; verify legitimate ownership. Evidence: WHOIS lookup failed: Skipped in fast mode,nZUtO_TcJjj,TYPOSQUAT_REDIRECT,Investigate and potentially initiate takedown procedures for lodgingsource.com,MEDIUM,MALWARE,AUTOMATED,5000,9000,18000,
2658,2025-06-29 16:04:13.272,Rule: color-contrast | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=axeAPI,nZUtO_TcJjj,ACCESSIBILITY_VIOLATION,Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds (32 elements across 4 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2659,2025-06-29 16:04:13.274,Rule: html-has-lang | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/html-has-lang?application=axeAPI,nZUtO_TcJjj,ACCESSIBILITY_VIOLATION,Ensures every HTML document has a lang attribute (4 elements across 4 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2660,2025-06-29 16:04:13.275,Rule: image-alt | Impact: critical | Help: https://dequeuniversity.com/rules/axe/4.8/image-alt?application=axeAPI,nZUtO_TcJjj,ACCESSIBILITY_VIOLATION,Ensures <img> elements have alternate text or a role of none or presentation (12 elements across 4 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2661,2025-06-29 16:04:13.276,Rule: link-name | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/link-name?application=axeAPI,nZUtO_TcJjj,ACCESSIBILITY_VIOLATION,Ensures links have discernible text (48 elements across 4 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2662,2025-06-29 16:04:13.277,Rule: listitem | Impact: serious | Help: https://dequeuniversity.com/rules/axe/4.8/listitem?application=axeAPI,nZUtO_TcJjj,ACCESSIBILITY_VIOLATION,Ensures <li> elements are used semantically (4 elements across 4 pages),HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2663,2025-06-29 16:04:13.279,Rule: meta-viewport | Impact: critical | Help: https://dequeuniversity.com/rules/axe/4.8/meta-viewport?application=axeAPI,nZUtO_TcJjj,ACCESSIBILITY_VIOLATION,"Ensures <meta name=""viewport""> does not disable text scaling and zooming (4 elements across 4 pages)",HIGH,ADA_COMPLIANCE,AUTOMATED,2000,7500,15000,
2664,2025-06-29 16:04:31.57,"Successful bypass techniques: IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, IP_SPOOFING_HEADER, HTTP_METHOD_SWITCH, PATH_VARIATION, PATH_VARIATION, PATH_VARIATION.",nZUtO_TcJjj,RATE_LIMIT_BYPASS,The rate limiting implementation on //www.youtube.com/player_api can be bypassed. Ensure that the real client IP is correctly identified and that logic is not easily evaded by simple transformations.,HIGH,MALWARE,AUTOMATED,10000,19000,38000,
2665,2025-06-29 16:30:09.361,"Usernames: mike | Sources: Stealer Logs | Risk: Session hijacking, account takeover",9UsyS0G2Dmm,INFOSTEALER_BREACH,1 employees compromised by infostealer malware,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2666,2025-06-29 16:30:09.365,"Usernames: jayme, kelli, jessica, lauren, mike, mike | Risk: Credential stuffing, brute force attacks",9UsyS0G2Dmm,PASSWORD_BREACH,6 employees with password exposure,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2667,2025-06-29 16:30:09.368,"Usernames: shellyj2581, bert, mike, gretchen, mike, amy, jayme, katie, julia, ann, shellymarshall, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, mike, gretchen, bert, amy, dana, gretchen, jayme, george, kara, jayme, amy, katherine, gretchen, mike, bert | Risk: Phishing, social engineering targeting",9UsyS0G2Dmm,EMAIL_EXPOSURE,56 employee email addresses found in breach databases,CRITICAL,MALWARE,AUTOMATED,12000,24000,48000,
2668,2025-06-29 16:30:17.04,DMARC policy is in monitoring mode (p=none) and provides no active protection.,9UsyS0G2Dmm,EMAIL_SECURITY_WEAKNESS,Strengthen DMARC policy from p=none to p=quarantine or p=reject to actively prevent email spoofing.,LOW,PHISHING_BEC,AUTOMATED,1000,2000,4000,
2669,2025-06-29 16:30:19.401,Exposed service on port 443,9UsyS0G2Dmm,EXPOSED_SERVICE,Restrict public access and apply latest security hardening guides.,INFO,SITE_HACK,AUTOMATED,1000,1000,2000,
